model,dataset,method,id,true_label,true_cwe,true_lines,pred_label,pred_cwe,pred_lines,retrieved_mistake_ids,retrieved_scores,retrieved_error_types,retrieved_true_cwes,retrieved_pred_cwes,raw
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_03.c::bad,1,125,[],1,122.0,[24],"[""253-4"", ""253-10"", ""253-8""]","[0.4208133620837947, 0.4066251878687398, 0.2082735824871933]","[""false_negative"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[NaN, 78.0, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to insufficient allocation for the null terminator."",
        ""line_content"": ""data = (char *)malloc(10*sizeof(char));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_class_declare_31.cpp::good,0,89,[],0,,[],"[""253-8"", ""253-10"", ""22-10""]","[0.3232772024650469, 0.31172805849189744, 0.2612143687185891]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(22)]""","[78.0, 78.0, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_class_declare_31.cpp::bad,1,89,[],1,590.0,[22],"[""253-10"", ""253-4"", ""253-8""]","[0.5149930913281149, 0.4264633914165236, 0.1433233176295101]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 22,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed."",
        ""line_content"": ""delete data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_loop_54e.c::good,0,22,[],1,122.0,[24],"[""253-10"", ""253-4"", ""787-7""]","[0.4503474507992654, 0.3694350124483303, 0.2461399898774958]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient bounds checking."",
        ""line_content"": ""for (i = 0; i < 100; i++)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_loop_54e.c::bad,1,22,[],1,122.0,[22],"[""253-10"", ""253-4"", ""787-7""]","[0.4596051261080155, 0.37702939182554396, 0.2511998255726701]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 22,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient bounds checking on 'data'."",
        ""line_content"": ""for (i = 0; i < 100; i++)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__char_remove_05.c::good,0,78,[],0,,[],"[""253-8"", ""22-10"", ""415-5""]","[0.23051397195759651, 0.175744857055665, 0.1520155929020962]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(415)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__char_remove_05.c::bad,1,78,[],1,253.0,[26],"[""253-8"", ""22-10"", ""22-9""]","[0.18323246046390015, 0.1405277469055447, 0.13845754102720795]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(22), np.int64(22)]""","[78.0, 78.0, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The return value of remove() is checked against 0 instead of being compared to -1."",
        ""line_content"": ""if (REMOVE(\""removemebad.txt\"") == 0)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_w32CreateMutex_02.c::good,0,78,[],0,,[],"[""253-8"", ""22-10"", ""362-5""]","[0.44278639327929553, 0.33304847290305, 0.28532596630089646]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(362)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_w32CreateMutex_02.c::bad,1,78,[],1,253.0,[29],"[""253-8"", ""362-5"", ""22-10""]","[0.31153654225433025, 0.27875814871785687, 0.2510774710915237]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(362), np.int64(22)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 29,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The return value should be checked against NULL instead of INVALID_HANDLE_VALUE."",
        ""line_content"": ""if (hMutex == INVALID_HANDLE_VALUE)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_char_placement_new_41.cpp::good,0,89,[],0,,[],"[""253-8"", ""22-10"", ""253-10""]","[0.3659452963499532, 0.3070589537683223, 0.2875282575553748]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(22), np.int64(253)]""","[78.0, 78.0, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_char_placement_new_41.cpp::bad,1,89,[],1,590.0,[26],"[""253-10"", ""253-4"", ""253-8""]","[0.5037068323656702, 0.41530887659685484, 0.23484573382888152]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed with 'delete'. This can lead to undefined behavior."",
        ""line_content"": ""delete data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__char_fprintf_04.c::good,0,78,[],0,,[],"[""253-8"", ""22-10"", ""362-5""]","[0.36511245810019044, 0.2775542605784551, 0.25013971271467567]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(362)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__char_fprintf_04.c::bad,1,78,[],1,253.0,[26],"[""253-8"", ""22-10"", ""22-9""]","[0.2797426381190753, 0.2309273806852333, 0.22243112527178208]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(22), np.int64(22)]""","[78.0, 78.0, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The return value of fprintf() is checked against 0 instead of being compared with a positive value."",
        ""line_content"": ""if (fprintf(stdout, \""%s\\n\"", \""string\"") == 0)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__w32_ImpersonateSelf_03.c::good,0,78,[],0,,[],"[""253-8"", ""22-10"", ""362-5""]","[0.40473312863354843, 0.3088483963399986, 0.27917838255918753]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(362)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__w32_ImpersonateSelf_03.c::bad,1,78,[],1,253.0,[19],"[""253-8"", ""22-10"", ""362-5""]","[0.3258102241078389, 0.2618444967698248, 0.24399174501314383]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(362)]""","[78.0, 78.0, NaN]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 19,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The function ImpersonateSelf() returns 0 on failure, but the code checks for a non-zero value."",
        ""line_content"": ""if (ImpersonateSelf(SecurityImpersonation) > 0)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int64_t_memcpy_54c.cpp::good,0,134,[],0,,[],"[""253-10"", ""253-4"", ""253-8""]","[0.35539853043235814, 0.28438143465428156, 0.23888304909985408]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int64_t_memcpy_54c.cpp::bad,1,134,[],0,,[],"[""253-10"", ""253-4"", ""253-8""]","[0.36410523536186534, 0.2913483324519528, 0.2447353080234999]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_char_alloca_64b.cpp::good,0,89,[],1,590.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.3869271170141743, 0.3113418016235622, 0.2214189224542803]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 590,
        ""message"": ""Memory deallocated using 'delete' instead of 'free'. This can lead to undefined behavior."",
        ""line_content"": ""delete data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_char_alloca_64b.cpp::bad,1,89,[],1,590.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.4017645825068042, 0.3232808026262591, 0.22990965747094838]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 590,
        ""message"": ""Memory deallocated using 'delete' instead of 'free'. This can lead to undefined behavior."",
        ""line_content"": ""delete data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_74a.cpp::good,0,22,[],0,,[],"[""253-8"", ""253-10"", ""253-4""]","[0.3413451824395727, 0.32932937948878727, 0.2642887093253154]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_74a.cpp::bad,1,22,[],1,122.0,[22],"[""253-10"", ""253-4"", ""253-8""]","[0.43922103001526325, 0.36304316725540364, 0.21405939358803758]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 22,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = (int *)malloc(50*sizeof(int));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_static_33.cpp::good,0,89,[],0,,[],"[""253-8"", ""253-10"", ""22-10""]","[0.30904408643537284, 0.2980034234344658, 0.24971372966875782]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(22)]""","[78.0, 78.0, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_static_33.cpp::bad,1,89,[],1,590.0,[24],"[""253-10"", ""253-4"", ""787-7""]","[0.544440518807147, 0.4513049832509012, 0.16761709344290981]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed."",
        ""line_content"": ""delete [] data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_class_memcpy_81_bad.cpp::good,0,134,[],0,,[],"[""253-8"", ""253-10"", ""253-4""]","[0.32436770217508565, 0.3121463499350577, 0.24726065861186103]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_class_memcpy_81_bad.cpp::bad,1,134,[],1,122.0,[24],"[""253-10"", ""253-4"", ""787-7""]","[0.4928391911499089, 0.40194211780408495, 0.24242867168942078]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient bounds checking when copying from 'source' to 'data'."",
        ""line_content"": ""memcpy(data, source, 100*sizeof(TwoIntsClass));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fwrite_11.c::good,0,78,[],0,,[],"[""253-8"", ""22-10"", ""362-5""]","[0.4017066845300034, 0.3065389426732127, 0.2645157291244474]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(362)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fwrite_11.c::bad,1,78,[],1,253.0,[16],"[""253-8"", ""22-10"", ""22-9""]","[0.2993641089509629, 0.2485397737873553, 0.23819859402055038]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(22), np.int64(22)]""","[78.0, 78.0, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 16,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The return value of fwrite should be compared with the expected number of bytes written, not less than 0."",
        ""line_content"": ""if (fwrite((wchar_t *)L\""string\"", sizeof(wchar_t), wcslen(L\""string\""), stdout) < 0)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_65b.c::good,0,125,[],0,,[],"[""415-9"", ""134-9"", ""787-7""]","[0.4443829639967171, 0.32910121390837854, 0.29958568494371723]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(415), np.int64(134), np.int64(787)]""","[190.0, 190.0, 680.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_65b.c::bad,1,125,[],1,122.0,[22],"[""415-9"", ""253-8"", ""134-9""]","[0.4105089436357484, 0.27731188947764984, 0.2628056392290129]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(415), np.int64(253), np.int64(134)]""","[190.0, 78.0, 190.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 22,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to improper bounds checking."",
        ""line_content"": ""if (data >= 0)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_loop_52b.c::good,0,22,[],0,,[],"[""253-10"", ""253-4"", ""253-8""]","[0.36551264943535866, 0.29247451165389193, 0.24568130902359725]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_loop_52b.c::bad,1,22,[],0,,[],"[""253-10"", ""253-4"", ""253-8""]","[0.37500435379929253, 0.30006954729190105, 0.2520612095731367]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_class_memcpy_04.cpp::good,0,134,[],0,,[],"[""253-8"", ""134-9"", ""134-8""]","[0.3810981724781004, 0.2830442525878667, 0.24439205689664106]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(134), np.int64(134)]""","[78.0, 190.0, 89.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_class_memcpy_04.cpp::bad,1,134,[],1,122.0,"[26, 34]","[""253-10"", ""253-4"", ""253-8""]","[0.4443361554935158, 0.3881739394622714, 0.2509169377262145]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = new TwoIntsClass[50];""
    },
    {
        ""severity"": ""High"",
        ""line"": 34,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to use of memcpy with incorrect size."",
        ""line_content"": ""memcpy(data, source, 100*sizeof(TwoIntsClass));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_static_53b.cpp::good,0,89,[],0,,[],"[""253-10"", ""253-4"", ""253-8""]","[0.3407978644465055, 0.27538104999368224, 0.2085342326920114]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_static_53b.cpp::bad,1,89,[],0,,[],"[""253-10"", ""253-4"", ""253-8""]","[0.3554243112722996, 0.2871999218375702, 0.21748415633892518]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_memcpy_54e.cpp::good,0,134,[],1,122.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.46780024370378054, 0.3897009195379084, 0.21580965518365297]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient bounds checking when copying 'source' to 'data'."",
        ""line_content"": ""memcpy(data, source, 100*sizeof(wchar_t));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_memcpy_54e.cpp::bad,1,134,[],1,122.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.4759779076027986, 0.3965133211644825, 0.2195822458353425]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient bounds checking when copying 'source' to 'data'."",
        ""line_content"": ""memcpy(data, source, 100*sizeof(wchar_t));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memmove_06.cpp::good,0,134,[],0,,[],"[""253-8"", ""134-9"", ""134-8""]","[0.3707337383790962, 0.27504106664463207, 0.23753840523020628]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(134), np.int64(134)]""","[78.0, 190.0, 89.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memmove_06.cpp::bad,1,134,[],1,122.0,"[24, 30]","[""253-10"", ""253-4"", ""134-9""]","[0.4373456110000409, 0.38527960383594734, 0.2595972429004413]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(134)]""","[78.0, NaN, 190.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = new int[50];""
    },
    {
        ""severity"": ""Medium"",
        ""line"": 30,
        ""cwe"": 190,
        ""message"": ""Memory leak detected; allocated memory is not freed after use."",
        ""line_content"": ""delete [] data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_struct_memcpy_05.c::good,0,22,[],0,,[],"[""253-8"", ""401-10"", ""22-10""]","[0.3524030070377454, 0.25169346187966596, 0.23383875126464354]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(401), np.int64(22)]""","[78.0, 416.0, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_struct_memcpy_05.c::bad,1,22,[],1,122.0,"[24, 32]","[""253-10"", ""253-4"", ""787-7""]","[0.46909788745786446, 0.4048953798806804, 0.24599402151078623]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = (twoIntsStruct *)malloc(50*sizeof(twoIntsStruct));""
    },
    {
        ""severity"": ""High"",
        ""line"": 32,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to potential buffer overflow when copying data."",
        ""line_content"": ""memcpy(data, source, 100*sizeof(twoIntsStruct));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_alloca_53d.cpp::good,0,89,[],1,590.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.31902160127535856, 0.2604441586197303, 0.19519010981055135]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 590,
        ""message"": ""Memory deallocated on the stack instead of the heap."",
        ""line_content"": ""delete [] data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_alloca_53d.cpp::bad,1,89,[],1,590.0,[26],"[""253-10"", ""253-4"", ""253-8""]","[0.33507432019312827, 0.2735493428937223, 0.20501180199625668]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 590,
        ""message"": ""Memory deallocated on the stack instead of the heap."",
        ""line_content"": ""delete [] data;""
    }
]
```"
